ACCOUNT_UID;ACCOUNT_NAME;REGION;CHECK_ID;CHECK_TITLE;STATUS;STATUS_EXTENDED;SEVERITY;SERVICE_NAME;RESOURCE_UID;RESOURCE_NAME;COMPLIANCE;TIMESTAMP
12345678907;Account 12345678907;us-east-1;check-41;Check Title check-41;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678907:user/user-3981;user-3981;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-37;Check Title check-37;FAIL;Status extended info;low;iam;arn:aws:iam::12345678906:user/user-3982;user-3982;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-43;Check Title check-43;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678904:user/user-3983;user-3983;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-21;Check Title check-21;INFO;Status extended info;critical;iam;arn:aws:iam::12345678902:user/user-3984;user-3984;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-68;Check Title check-68;FAIL;Status extended info;high;iam;arn:aws:iam::12345678901:user/user-3985;user-3985;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-58;Check Title check-58;PASS;Status extended info;medium;iam;arn:aws:iam::12345678904:user/user-3986;user-3986;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-88;Check Title check-88;FAIL;Status extended info;high;iam;arn:aws:iam::12345678909:user/user-3987;user-3987;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-5;Check Title check-5;INFO;Status extended info;low;iam;arn:aws:iam::12345678902:user/user-3988;user-3988;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-6;Check Title check-6;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678901:user/user-3989;user-3989;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-3;Check Title check-3;FAIL;Status extended info;high;iam;arn:aws:iam::12345678906:user/user-3990;user-3990;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-94;Check Title check-94;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678902:user/user-3991;user-3991;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-42;Check Title check-42;INFO;Status extended info;medium;iam;arn:aws:iam::12345678908:user/user-3992;user-3992;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-54;Check Title check-54;PASS;Status extended info;critical;iam;arn:aws:iam::12345678905:user/user-3993;user-3993;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-49;Check Title check-49;INFO;Status extended info;medium;iam;arn:aws:iam::12345678906:user/user-3994;user-3994;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-75;Check Title check-75;INFO;Status extended info;medium;iam;arn:aws:iam::12345678907:user/user-3995;user-3995;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-63;Check Title check-63;PASS;Status extended info;low;iam;arn:aws:iam::12345678908:user/user-3996;user-3996;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-85;Check Title check-85;INFO;Status extended info;high;iam;arn:aws:iam::12345678908:user/user-3997;user-3997;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-98;Check Title check-98;INFO;Status extended info;low;iam;arn:aws:iam::12345678909:user/user-3998;user-3998;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-45;Check Title check-45;FAIL;Status extended info;high;iam;arn:aws:iam::12345678902:user/user-3999;user-3999;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-5;Check Title check-5;PASS;Status extended info;critical;iam;arn:aws:iam::12345678900:user/user-4000;user-4000;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-1;Check Title check-1;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678907:user/user-4001;user-4001;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-65;Check Title check-65;INFO;Status extended info;low;iam;arn:aws:iam::12345678909:user/user-4002;user-4002;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-94;Check Title check-94;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678907:user/user-4003;user-4003;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-100;Check Title check-100;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678906:user/user-4004;user-4004;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-58;Check Title check-58;PASS;Status extended info;critical;iam;arn:aws:iam::12345678906:user/user-4005;user-4005;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-67;Check Title check-67;FAIL;Status extended info;high;iam;arn:aws:iam::12345678900:user/user-4006;user-4006;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-69;Check Title check-69;PASS;Status extended info;high;iam;arn:aws:iam::12345678902:user/user-4007;user-4007;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-87;Check Title check-87;FAIL;Status extended info;low;iam;arn:aws:iam::12345678904:user/user-4008;user-4008;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-82;Check Title check-82;FAIL;Status extended info;low;iam;arn:aws:iam::12345678906:user/user-4009;user-4009;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-73;Check Title check-73;PASS;Status extended info;high;iam;arn:aws:iam::12345678902:user/user-4010;user-4010;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-50;Check Title check-50;INFO;Status extended info;low;iam;arn:aws:iam::12345678904:user/user-4011;user-4011;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-4;Check Title check-4;INFO;Status extended info;low;iam;arn:aws:iam::12345678908:user/user-4012;user-4012;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-37;Check Title check-37;PASS;Status extended info;medium;iam;arn:aws:iam::12345678903:user/user-4013;user-4013;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-64;Check Title check-64;INFO;Status extended info;high;iam;arn:aws:iam::12345678902:user/user-4014;user-4014;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-84;Check Title check-84;INFO;Status extended info;critical;iam;arn:aws:iam::12345678902:user/user-4015;user-4015;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-21;Check Title check-21;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678903:user/user-4016;user-4016;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-79;Check Title check-79;INFO;Status extended info;low;iam;arn:aws:iam::12345678900:user/user-4017;user-4017;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-75;Check Title check-75;PASS;Status extended info;low;iam;arn:aws:iam::12345678902:user/user-4018;user-4018;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-91;Check Title check-91;PASS;Status extended info;critical;iam;arn:aws:iam::12345678903:user/user-4019;user-4019;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-1;Check Title check-1;FAIL;Status extended info;low;iam;arn:aws:iam::12345678906:user/user-4020;user-4020;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-56;Check Title check-56;PASS;Status extended info;critical;iam;arn:aws:iam::12345678905:user/user-4021;user-4021;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-9;Check Title check-9;PASS;Status extended info;medium;iam;arn:aws:iam::12345678909:user/user-4022;user-4022;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-23;Check Title check-23;PASS;Status extended info;high;iam;arn:aws:iam::12345678902:user/user-4023;user-4023;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-53;Check Title check-53;PASS;Status extended info;critical;iam;arn:aws:iam::12345678906:user/user-4024;user-4024;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-40;Check Title check-40;INFO;Status extended info;low;iam;arn:aws:iam::12345678905:user/user-4025;user-4025;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-41;Check Title check-41;FAIL;Status extended info;low;iam;arn:aws:iam::12345678909:user/user-4026;user-4026;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-97;Check Title check-97;INFO;Status extended info;critical;iam;arn:aws:iam::12345678908:user/user-4027;user-4027;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-91;Check Title check-91;INFO;Status extended info;critical;iam;arn:aws:iam::12345678908:user/user-4028;user-4028;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-56;Check Title check-56;FAIL;Status extended info;low;iam;arn:aws:iam::12345678908:user/user-4029;user-4029;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-67;Check Title check-67;PASS;Status extended info;low;iam;arn:aws:iam::12345678906:user/user-4030;user-4030;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-5;Check Title check-5;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678905:user/user-4031;user-4031;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-72;Check Title check-72;INFO;Status extended info;high;iam;arn:aws:iam::12345678907:user/user-4032;user-4032;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-71;Check Title check-71;INFO;Status extended info;critical;iam;arn:aws:iam::12345678900:user/user-4033;user-4033;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-17;Check Title check-17;PASS;Status extended info;low;iam;arn:aws:iam::12345678901:user/user-4034;user-4034;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-73;Check Title check-73;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678905:user/user-4035;user-4035;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-65;Check Title check-65;INFO;Status extended info;high;iam;arn:aws:iam::12345678905:user/user-4036;user-4036;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-95;Check Title check-95;FAIL;Status extended info;high;iam;arn:aws:iam::12345678905:user/user-4037;user-4037;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-69;Check Title check-69;INFO;Status extended info;low;iam;arn:aws:iam::12345678902:user/user-4038;user-4038;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-36;Check Title check-36;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678903:user/user-4039;user-4039;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-58;Check Title check-58;PASS;Status extended info;high;iam;arn:aws:iam::12345678906:user/user-4040;user-4040;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-69;Check Title check-69;INFO;Status extended info;high;iam;arn:aws:iam::12345678909:user/user-4041;user-4041;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-23;Check Title check-23;INFO;Status extended info;critical;iam;arn:aws:iam::12345678901:user/user-4042;user-4042;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-97;Check Title check-97;PASS;Status extended info;low;iam;arn:aws:iam::12345678906:user/user-4043;user-4043;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-93;Check Title check-93;INFO;Status extended info;critical;iam;arn:aws:iam::12345678906:user/user-4044;user-4044;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-94;Check Title check-94;FAIL;Status extended info;low;iam;arn:aws:iam::12345678906:user/user-4045;user-4045;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-29;Check Title check-29;INFO;Status extended info;low;iam;arn:aws:iam::12345678902:user/user-4046;user-4046;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-33;Check Title check-33;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678906:user/user-4047;user-4047;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-15;Check Title check-15;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678909:user/user-4048;user-4048;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-43;Check Title check-43;FAIL;Status extended info;low;iam;arn:aws:iam::12345678904:user/user-4049;user-4049;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-29;Check Title check-29;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678907:user/user-4050;user-4050;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-9;Check Title check-9;INFO;Status extended info;critical;iam;arn:aws:iam::12345678903:user/user-4051;user-4051;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-55;Check Title check-55;INFO;Status extended info;low;iam;arn:aws:iam::12345678901:user/user-4052;user-4052;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-70;Check Title check-70;FAIL;Status extended info;low;iam;arn:aws:iam::12345678902:user/user-4053;user-4053;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678908;Account 12345678908;us-east-1;check-11;Check Title check-11;PASS;Status extended info;critical;iam;arn:aws:iam::12345678908:user/user-4054;user-4054;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-77;Check Title check-77;PASS;Status extended info;critical;iam;arn:aws:iam::12345678901:user/user-4055;user-4055;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-24;Check Title check-24;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678903:user/user-4056;user-4056;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-70;Check Title check-70;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678902:user/user-4057;user-4057;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-58;Check Title check-58;INFO;Status extended info;low;iam;arn:aws:iam::12345678905:user/user-4058;user-4058;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-2;Check Title check-2;INFO;Status extended info;high;iam;arn:aws:iam::12345678900:user/user-4059;user-4059;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-79;Check Title check-79;PASS;Status extended info;high;iam;arn:aws:iam::12345678903:user/user-4060;user-4060;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-28;Check Title check-28;FAIL;Status extended info;high;iam;arn:aws:iam::12345678909:user/user-4061;user-4061;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-83;Check Title check-83;INFO;Status extended info;critical;iam;arn:aws:iam::12345678905:user/user-4062;user-4062;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-19;Check Title check-19;FAIL;Status extended info;low;iam;arn:aws:iam::12345678902:user/user-4063;user-4063;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-19;Check Title check-19;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678904:user/user-4064;user-4064;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-6;Check Title check-6;INFO;Status extended info;high;iam;arn:aws:iam::12345678904:user/user-4065;user-4065;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-85;Check Title check-85;PASS;Status extended info;high;iam;arn:aws:iam::12345678906:user/user-4066;user-4066;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-89;Check Title check-89;INFO;Status extended info;high;iam;arn:aws:iam::12345678904:user/user-4067;user-4067;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-36;Check Title check-36;FAIL;Status extended info;high;iam;arn:aws:iam::12345678900:user/user-4068;user-4068;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-69;Check Title check-69;PASS;Status extended info;critical;iam;arn:aws:iam::12345678900:user/user-4069;user-4069;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-58;Check Title check-58;FAIL;Status extended info;low;iam;arn:aws:iam::12345678905:user/user-4070;user-4070;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-25;Check Title check-25;PASS;Status extended info;high;iam;arn:aws:iam::12345678902:user/user-4071;user-4071;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-8;Check Title check-8;INFO;Status extended info;critical;iam;arn:aws:iam::12345678901:user/user-4072;user-4072;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-20;Check Title check-20;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678901:user/user-4073;user-4073;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-78;Check Title check-78;PASS;Status extended info;high;iam;arn:aws:iam::12345678904:user/user-4074;user-4074;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-95;Check Title check-95;INFO;Status extended info;critical;iam;arn:aws:iam::12345678907:user/user-4075;user-4075;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-76;Check Title check-76;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678909:user/user-4076;user-4076;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-91;Check Title check-91;FAIL;Status extended info;high;iam;arn:aws:iam::12345678902:user/user-4077;user-4077;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-8;Check Title check-8;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678906:user/user-4078;user-4078;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-83;Check Title check-83;INFO;Status extended info;critical;iam;arn:aws:iam::12345678904:user/user-4079;user-4079;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-69;Check Title check-69;INFO;Status extended info;high;iam;arn:aws:iam::12345678904:user/user-4080;user-4080;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-90;Check Title check-90;INFO;Status extended info;high;iam;arn:aws:iam::12345678904:user/user-4081;user-4081;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-70;Check Title check-70;PASS;Status extended info;medium;iam;arn:aws:iam::12345678906:user/user-4082;user-4082;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-78;Check Title check-78;PASS;Status extended info;medium;iam;arn:aws:iam::12345678904:user/user-4083;user-4083;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-92;Check Title check-92;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678907:user/user-4084;user-4084;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-72;Check Title check-72;INFO;Status extended info;low;iam;arn:aws:iam::12345678906:user/user-4085;user-4085;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-26;Check Title check-26;INFO;Status extended info;medium;iam;arn:aws:iam::12345678900:user/user-4086;user-4086;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-54;Check Title check-54;PASS;Status extended info;medium;iam;arn:aws:iam::12345678902:user/user-4087;user-4087;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-41;Check Title check-41;PASS;Status extended info;high;iam;arn:aws:iam::12345678902:user/user-4088;user-4088;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-71;Check Title check-71;PASS;Status extended info;medium;iam;arn:aws:iam::12345678905:user/user-4089;user-4089;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-86;Check Title check-86;PASS;Status extended info;medium;iam;arn:aws:iam::12345678900:user/user-4090;user-4090;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-61;Check Title check-61;PASS;Status extended info;medium;iam;arn:aws:iam::12345678904:user/user-4091;user-4091;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-86;Check Title check-86;PASS;Status extended info;medium;iam;arn:aws:iam::12345678902:user/user-4092;user-4092;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-35;Check Title check-35;PASS;Status extended info;medium;iam;arn:aws:iam::12345678900:user/user-4093;user-4093;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-36;Check Title check-36;INFO;Status extended info;critical;iam;arn:aws:iam::12345678905:user/user-4094;user-4094;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-78;Check Title check-78;FAIL;Status extended info;low;iam;arn:aws:iam::12345678907:user/user-4095;user-4095;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-58;Check Title check-58;INFO;Status extended info;medium;iam;arn:aws:iam::12345678906:user/user-4096;user-4096;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-56;Check Title check-56;PASS;Status extended info;critical;iam;arn:aws:iam::12345678902:user/user-4097;user-4097;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678907;Account 12345678907;us-east-1;check-58;Check Title check-58;FAIL;Status extended info;low;iam;arn:aws:iam::12345678907:user/user-4098;user-4098;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-67;Check Title check-67;INFO;Status extended info;critical;iam;arn:aws:iam::12345678905:user/user-4099;user-4099;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-61;Check Title check-61;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678903:user/user-4100;user-4100;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-91;Check Title check-91;PASS;Status extended info;high;iam;arn:aws:iam::12345678906:user/user-4101;user-4101;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-82;Check Title check-82;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678905:user/user-4102;user-4102;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678901;Account 12345678901;us-east-1;check-12;Check Title check-12;FAIL;Status extended info;low;iam;arn:aws:iam::12345678901:user/user-4103;user-4103;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678903;Account 12345678903;us-east-1;check-96;Check Title check-96;FAIL;Status extended info;low;iam;arn:aws:iam::12345678903:user/user-4104;user-4104;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-24;Check Title check-24;FAIL;Status extended info;low;iam;arn:aws:iam::12345678909:user/user-4105;user-4105;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-94;Check Title check-94;FAIL;Status extended info;low;iam;arn:aws:iam::12345678900:user/user-4106;user-4106;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-22;Check Title check-22;INFO;Status extended info;high;iam;arn:aws:iam::12345678902:user/user-4107;user-4107;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678909;Account 12345678909;us-east-1;check-92;Check Title check-92;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678909:user/user-4108;user-4108;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-88;Check Title check-88;INFO;Status extended info;high;iam;arn:aws:iam::12345678905:user/user-4109;user-4109;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-75;Check Title check-75;FAIL;Status extended info;medium;iam;arn:aws:iam::12345678905:user/user-4110;user-4110;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678904;Account 12345678904;us-east-1;check-98;Check Title check-98;PASS;Status extended info;medium;iam;arn:aws:iam::12345678904:user/user-4111;user-4111;PCI-3.2.1: 1.1.1;2025-01-01T12:00:00Z
12345678900;Account 12345678900;us-east-1;check-88;Check Title check-88;FAIL;Status extended info;critical;iam;arn:aws:iam::12345678900:user/user-4112;user-4112;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678906;Account 12345678906;us-east-1;check-96;Check Title check-96;INFO;Status extended info;medium;iam;arn:aws:iam::12345678906:user/user-4113;user-4113;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-46;Check Title check-46;PASS;Status extended info;critical;iam;arn:aws:iam::12345678902:user/user-4114;user-4114;HIPAA: 164.308;2025-01-01T12:00:00Z
12345678902;Account 12345678902;us-east-1;check-5;Check Title check-5;INFO;Status extended info;low;iam;arn:aws:iam::12345678902:user/user-4115;user-4115;CIS-1.0: 1.1;2025-01-01T12:00:00Z
12345678905;Account 12345678905;us-east-1;check-15;Check Title check-15;INFO;Status extended info;low;iam;arn:aws:iam::12345678905:user/user-4116;user-4116;CIS-1.0: 1.1;2025-01-01T12:00:00Z
